id,project_id,document_id,page_number,field_type,original_text,corrected_text,confidence,corrections,user_validated,created_at,updated_at,field_coordinates
1972f0cf-3c1c-4293-892b-0f088f459242,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,23,sheet_name,"EnIarged PIans - Guestr0m ""Type DoubIe Queen - B""","EnIarged PIans - Guestr0m ""Type DoubIe Queen - B""",85.00,[],false,2025-10-01 18:40:26.915843+00,2025-10-01 18:40:26.915843+00,
197ecb29-e234-49da-be92-d8d3809feead,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,5,sheet_name,raI Safety PIan,raI Safety PIan,85.00,[],false,2025-10-01 18:34:19.351627+00,2025-10-01 18:34:19.351627+00,
19829317-6adc-4d99-88ab-3afe6a2ba93e,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,71,sheet_name,project info :,project info :,85.00,[],false,2025-10-02 16:39:24.457381+00,2025-10-02 16:39:24.457381+00,
1a44a356-b669-44dd-8185-6b32b0cc46eb,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,76,sheet_name,"Benjamin M0re Bethamie Weinwitz, TeI: ZOI.g4g.GZ3Z thamie.weinowitz@benja Benjamin M0re Bethamie Weinwitz, TeI: ZOI g4g GZ3Z","Benjamin M0re Bethamie Weinwitz, TeI: ZOI.g4g.GZ3Z thamie.weinowitz@benja Benjamin M0re Bethamie Weinwitz, TeI: ZOI g4g GZ3Z",85.00,[],false,2025-10-02 16:51:46.552396+00,2025-10-02 16:51:46.552396+00,
1a6a8532-f6eb-41d4-aa14-9dd3febefe98,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,16,sheet_number,~~ A3.OZ,~~ A3.OZ,85.00,[],false,2025-10-03 12:39:54.684362+00,2025-10-03 12:39:54.684362+00,
1ad3ee93-2d4e-4aee-b0a6-fffed849682b,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,9,sheet_name,OveraII Life Safety PIan - R0f LeveI,OveraII Life Safety PIan - R0f LeveI,85.00,[],false,2025-10-03 12:39:47.267186+00,2025-10-03 12:39:47.267186+00,
1ae1e48d-7dce-4bfd-ab16-cc469bc1a274,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,49,sheet_name,BuiIding Section,BuiIding Section,85.00,[],false,2025-10-01 18:40:50.523951+00,2025-10-01 18:40:50.523951+00,
1b062a86-99aa-42e8-a6b3-c32d70ba05e7,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,5,sheet_name,"~ Z HR  THO HOUR RATED SEPARATION "" CONSTRUCTED O MANTA THE INTEGRITY OF THE RATED WALL ASSEMBLY, SEE   < TRAVEL DISTANCE Ag.OI FOR FIRE EXTINGUISHER CABINET DETAILS AND SPECIFICATIONS. < TRAVEL DISTANCE (TO SUITE EXIT) NFPA IO SECTION S.Z CLASSIFICATIONS OF FIRES DEN  INE DENOTES BB S.Z.I CLASS A FIRES. CLASS A FIRES ARE FIRES IN ORDINARY COMBUSTIBLE","~ Z HR  THO HOUR RATED SEPARATION "" CONSTRUCTED O MANTA THE INTEGRITY OF THE RATED WALL ASSEMBLY, SEE   < TRAVEL DISTANCE Ag.OI FOR FIRE EXTINGUISHER CABINET DETAILS AND SPECIFICATIONS. < TRAVEL DISTANCE (TO SUITE EXIT) NFPA IO SECTION S.Z CLASSIFICATIONS OF FIRES DEN  INE DENOTES BB S.Z.I CLASS A FIRES. CLASS A FIRES ARE FIRES IN ORDINARY COMBUSTIBLE",85.00,[],false,2025-10-02 16:37:58.197438+00,2025-10-02 16:37:58.197438+00,
1bafc4e1-7d3b-4522-9175-c23255b54388,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,32,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:38:27.675434+00,2025-10-02 16:38:27.675434+00,
1bdcc430-2fce-490b-9896-b441a4460b22,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,19,sheet_number,~ A4.OZa,~ A4.OZa,85.00,[],false,2025-10-03 12:39:57.004841+00,2025-10-03 12:39:57.004841+00,
1c20df6e-07a9-435c-8109-fa77d481bd28,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,70,sheet_name,"Armstrong FI0ring Scott J. Wert TeI: SI3.STI.OBIT emaiI: wert@armstrongfI0ring.com, Christina Dixon","Armstrong FIooring Scott J. Wert TeI: SI3.STI.OBIT emaiI: wert@armstrongfIooring.com, Christina Dixon",85.00,"[{""type"":""sheet_name"",""reason"":""User validated correction"",""original"":""Armstrong FI0ring Scott J. Wert TeI: SI3.STI.OBIT emaiI: wert@armstrongfI0ring.com, Christina Dixon"",""corrected"":""Armstrong FIooring Scott J. Wert TeI: SI3.STI.OBIT emaiI: wert@armstrongfIooring.com, Christina Dixon""}]",true,2025-10-03 12:40:42.904336+00,2025-10-03 13:15:25.50877+00,
1c61738e-9998-4abd-a8f5-56d6fe012751,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,57,sheet_name,TypicaI Fire Penetration DetaiIs,TypicaI Fire Penetration DetaiIs,85.00,[],false,2025-10-01 18:35:06.972509+00,2025-10-01 18:35:06.972509+00,
1d098ec9-c54c-4f87-944f-804eac172b14,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,78,sheet_name,"LG Hausys, TeI:GIS.4ZG.ST4g, aiI: maIIen@Ighausys.com","LG Hausys, TeI:GIS.4ZG.ST4g, aiI: maIIen@Ighausys.com",85.00,[],false,2025-10-02 16:51:47.609704+00,2025-10-02 16:51:47.609704+00,
1d8841c4-60df-4226-b28f-ee3720000ca1,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,20,sheet_number,~ A4.O3,~ A4.O3,85.00,[],false,2025-10-03 12:39:57.727183+00,2025-10-03 12:39:57.727183+00,
1e1069da-1096-4f86-8ccc-0fac8691ac00,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,8,sheet_name,OveraII Life Safety PIan FI0rs Third thru Sixth,OveraII Life Safety PIan FI0rs Third thru Sixth,85.00,[],false,2025-10-01 18:34:21.917356+00,2025-10-01 18:34:21.917356+00,
1e1f9d2e-2dd7-46e0-ae8d-935a7a163057,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,30,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:38:25.529166+00,2025-10-02 16:38:25.529166+00,
1e47f1c3-b3c3-44f5-baee-4aff96e1e1dd,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,6,sheet_number,~~ AI.OI,~~ AI.OI,85.00,[],false,2025-10-02 16:50:41.781938+00,2025-10-02 16:50:41.781938+00,
1ee41148-bebb-41aa-b652-16734f8411d7,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,61,sheet_name,"[cmos] tions Continued TabIe I - NominaI C-H Stud Dimensions (inches) TabIe Z - Limiting Heights VerticaI Shaft WaIIsI,Z","[cmos] tions Continued TabIe I - NominaI C-H Stud Dimensions (inches) TabIe Z - Limiting Heights VerticaI Shaft WaIIsI,Z",85.00,[],false,2025-10-02 16:39:13.415428+00,2025-10-02 16:39:13.415428+00,
1f9674ce-c2e6-4832-bc65-d1019f756368,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,16,sheet_number,~~ A3.OZ,~~ A3.OZ,85.00,[],false,2025-10-01 18:34:30.801635+00,2025-10-01 18:34:30.801635+00,
20f0bbab-db19-4504-b256-a5f760a07c63,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,42,sheet_name,EnIarged FI0r PIans & Section - Stairs No. I,EnIarged FI0r PIans & Section - Stairs No. I,85.00,[],false,2025-10-01 18:34:52.255028+00,2025-10-01 18:34:52.255028+00,
2115308f-ddbd-49ee-806c-8d65c4134166,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,44,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:38:46.573158+00,2025-10-02 16:38:46.573158+00,
218da07d-8069-4c2c-8036-7636029abdd8,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,1,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:37:53.266713+00,2025-10-02 16:37:53.266713+00,
21beac85-4583-4bd5-bef1-767d80b65998,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,51,sheet_name,sh ScheduIe,sh ScheduIe,85.00,[],false,2025-10-03 12:40:24.547956+00,2025-10-03 12:40:24.547956+00,
21f5935e-a755-4e0e-a93f-4542c113aa53,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,35,sheet_number,~~ A4.3I,~~ A4.3I,85.00,[],false,2025-10-03 12:40:09.005749+00,2025-10-03 12:40:09.005749+00,
223ed106-7ca6-4025-b913-251a45e3be7d,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,70,sheet_name,"Armstrong FI0ring Scott J. Wert TeI: SI3.STI.OBIT emaiI: vert@armstrongfI0ring.com, Christina Dixon","Armstrong FI0ring Scott J. Wert TeI: SI3.STI.OBIT emaiI: vert@armstrongfI0ring.com, Christina Dixon",85.00,[],false,2025-10-01 18:35:19.421961+00,2025-10-01 18:35:19.421961+00,
2298e6dc-32fc-4957-ab1d-4d1e08c7233d,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,64,sheet_number,ICEL NUITIDCET .,ICEL NUITIDCET .,85.00,[],false,2025-10-01 18:41:05.221679+00,2025-10-01 18:41:05.221679+00,
22e113df-854b-40b6-a90d-cfb95da9c3dd,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,78,sheet_name,project info :,project info :,85.00,[],false,2025-10-02 16:39:28.345038+00,2025-10-02 16:39:28.345038+00,
239c7dc7-6073-42f4-b8db-ac349bc514c8,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,53,sheet_name,)r eduIe,)r eduIe,85.00,[],false,2025-10-02 16:51:24.217057+00,2025-10-02 16:51:24.217057+00,
23b2b39f-4966-40d4-82db-8d4361963b8d,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,19,sheet_number,- A4.OZa,- A4.OZa,85.00,[],false,2025-10-01 18:40:23.607852+00,2025-10-01 18:40:23.607852+00,
24a94108-7b91-4712-a9de-6d68bf8abb8f,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,34,sheet_name,a) (Z) O S,a) (Z) O S,85.00,[],false,2025-10-02 16:38:29.855268+00,2025-10-02 16:38:29.855268+00,
24a9d6f9-0d8d-4a8d-abd0-0c26ab9f20c4,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,16,sheet_name,OveraII RefIected CeiIing PIans - Third thru Sixth & Int. R0f LeveI,OveraII RefIected CeiIing PIans - Third thru Sixth & Int. R0f LeveI,85.00,[],false,2025-10-03 12:39:54.764996+00,2025-10-03 12:39:54.764996+00,
253065fc-9ea7-420a-bd70-2c5a38e5563e,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,27,sheet_number,~ A4.OB,~ A4.OB,85.00,[],false,2025-10-01 18:34:39.547195+00,2025-10-01 18:34:39.547195+00,
25509c24-b59c-4ffc-b59c-4942bd2e44d7,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,25,sheet_name,mW WIN ame CEETD-ceIInG vee A. PAINTED SKIM COAT OVER CONCRETE TTT SLAB,mW WIN ame CEETD-ceIInG vee A. PAINTED SKIM COAT OVER CONCRETE TTT SLAB,85.00,[],false,2025-10-02 16:38:20.507619+00,2025-10-02 16:38:20.507619+00,
25ba0b0c-7374-4451-b3f1-1a7f5f508a4d,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,27,sheet_name,PT-3I Pau Dan A. I Ye PAINTED SKIM COAT OVER CONCRETE FLOORS Z: TTT,PT-3I Pau Dan A. I Ye PAINTED SKIM COAT OVER CONCRETE FLOORS Z: TTT,85.00,[],false,2025-10-02 16:38:22.290085+00,2025-10-02 16:38:22.290085+00,
2623c454-3a4c-421a-812d-47b6ae677af6,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,1,sheet_name,COVER SHEET,COVER SHEET,85.00,[],false,2025-10-01 18:40:06.807833+00,2025-10-01 18:40:06.807833+00,
2668c836-505a-4d19-878d-fefdde389bd7,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,39,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:38:38.689902+00,2025-10-02 16:38:38.689902+00,
2675e665-4bb6-4aba-a6ff-341fe39e9cd5,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,59,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:39:10.696258+00,2025-10-02 16:39:10.696258+00,
26a4e1d0-f005-4d9d-b0b4-da8ed184ecbb,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,55,sheet_name,TypicaI Site DetaiIs,TypicaI Site DetaiIs,85.00,[],false,2025-10-02 16:51:26.429259+00,2025-10-02 16:51:26.429259+00,
26dc58c0-eb82-4ea6-af33-69f18388de1b,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,16,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:38:12.661359+00,2025-10-02 16:38:12.661359+00,
273b7ed3-3705-4c63-97df-8f252b426241,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,41,sheet_name,EnIarged FI0r PIan & Sections - EIevator,EnIarged FI0r PIan & Sections - EIevator,85.00,[],false,2025-10-01 18:34:51.328753+00,2025-10-01 18:34:51.328753+00,
2747f1d3-8ad6-4a17-b44d-664f0fb13543,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,53,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:39:03.072067+00,2025-10-02 16:39:03.072067+00,
27e8d436-65c2-460c-9331-718e79d511db,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,47,sheet_name,BuiIding Section,BuiIding Section,85.00,[],false,2025-10-02 16:51:18.160736+00,2025-10-02 16:51:18.160736+00,
27f03df3-7f7f-4e0b-aa3d-0d4f0dc95386,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,64,sheet_number,reeI numoer .,reeI numoer .,85.00,[],false,2025-10-01 18:35:13.942457+00,2025-10-01 18:35:13.942457+00,
287b84a3-9790-4eae-8b1e-fa1d0856eccb,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,70,sheet_number,"ROBERT K. MORISETTE, AIA, NCARB, LEED AP BD+C, CDP FLORIDA REGISTERED ARCHITECT  revisions : THIS DRAWING IS THE PROPERTY OF MODIS ARCHITECTS, LLC AND IS NOT TO BE REPRODUCED OR COPIED IN WHOLE OR IN PART WITHOUT THE PRIOR WRITTEN CONSENT OF MODIS ARCHITECTS, LLC. THIS DRAWING IS ONLY TO BE USED FOR THE PROJECT AND SITE SPECIFICALLY IDENTIFIED HEREIN AND IS NOT TO BE USED FOR ANY OTHER PROJECT. SCALES ARE AS STATED. THE CONTRACTOR SHALL CAREFULLY REVIEW ALL DIMENSIONS AND CONDITIONS SHOWN HEREON AND AT ONCE NOTIFY THE ARCHITECT AS TO ANY ERRORS, OMISSIONS, AND/OR INCONSISTENCIES HE/SHE MAY DISCOVER. COPYRIGHT © 2018 MODIS ARCHITECTS, LLC  seal :  1   05-10-2019 2   08-27-2019 3   09-12-2019 4   10-11-2019","ROBERT K. MORISETTE, AIA, NCARB, LEED AP BD+C, CDP FLORIDA REGISTERED ARCHITECT  revisions : THIS DRAWING IS THE PROPERTY OF MODIS ARCHITECTS, LLC AND IS NOT TO BE REPRODUCED OR COPIED IN WHOLE OR IN PART WITHOUT THE PRIOR WRITTEN CONSENT OF MODIS ARCHITECTS, LLC. THIS DRAWING IS ONLY TO BE USED FOR THE PROJECT AND SITE SPECIFICALLY IDENTIFIED HEREIN AND IS NOT TO BE USED FOR ANY OTHER PROJECT. SCALES ARE AS STATED. THE CONTRACTOR SHALL CAREFULLY REVIEW ALL DIMENSIONS AND CONDITIONS SHOWN HEREON AND AT ONCE NOTIFY THE ARCHITECT AS TO ANY ERRORS, OMISSIONS, AND/OR INCONSISTENCIES HE/SHE MAY DISCOVER. COPYRIGHT © 2018 MODIS ARCHITECTS, LLC  seal :  1   05-10-2019 2   08-27-2019 3   09-12-2019 4   10-11-2019",85.00,[],false,2025-10-02 16:39:23.752335+00,2025-10-02 16:39:23.752335+00,
292f77e9-f3d0-43bd-a4b7-03c6a6ea8611,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,60,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:39:12.131514+00,2025-10-02 16:39:12.131514+00,
294df001-ef2b-4fde-891a-9e975a2605ab,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,37,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:38:34.895244+00,2025-10-02 16:38:34.895244+00,
295de966-6240-45e7-888f-144b3d6a7993,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,46,sheet_number,~~ AG.OI,~~ AG.OI,85.00,[],false,2025-10-03 12:40:19.220334+00,2025-10-03 12:40:19.220334+00,
2998cae9-853e-476a-9760-05a051d6f084,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,67,sheet_name,PORCELAIN TILE PORCELAIN TILE RN RN,PORCELAIN TILE PORCELAIN TILE RN RN,85.00,[],false,2025-10-02 16:39:21.095082+00,2025-10-02 16:39:21.095082+00,
29c18c85-e80c-49b2-ab77-3c142fc8e12e,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,30,sheet_number,ICEL NUITIDCET .,ICEL NUITIDCET .,85.00,[],false,2025-10-01 18:40:32.448254+00,2025-10-01 18:40:32.448254+00,
29dabe7d-aa2d-4b5c-a3d9-8402ead088d2,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,62,sheet_number,Ag.Z4,Ag.Z4,85.00,[],false,2025-10-01 18:41:03.183208+00,2025-10-01 18:41:03.183208+00,
2a3b6899-0e63-4ee2-8b2f-e979b3a69bd4,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,19,sheet_name,"EnIarged PIans - Guestr0m ""Type King - B - Acce5ibIe""","EnIarged PIans - Guestr0m ""Type King - B - Acce5ibIe""",85.00,[],false,2025-10-03 12:39:57.087333+00,2025-10-03 12:39:57.087333+00,
2adb04b8-6a8a-4356-84b3-5cacb30ac96a,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,13,sheet_number,~~ AZ.O3,~~ AZ.O3,85.00,[],false,2025-10-03 12:39:51.390661+00,2025-10-03 12:39:51.390661+00,
2bf4856c-2fb5-4182-92af-8f07de8681b6,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,45,sheet_name,Exterior EIevations,Exterior EIevations,85.00,[],false,2025-10-03 12:40:17.916159+00,2025-10-03 12:40:17.916159+00,
2c2b089a-de0e-4041-873b-ff6d0503a03d,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,42,sheet_name,EnIarged FI0r PIans & Section - Stairs No. I,EnIarged FI0r PIans & Section - Stairs No. I,85.00,[],false,2025-10-02 16:51:13.40721+00,2025-10-02 16:51:13.40721+00,
2c4365e7-181a-49fd-938d-1f7d537f66b0,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,57,sheet_name,TypicaI Fire Penetration DetaiIs,TypicaI Fire Penetration DetaiIs,85.00,[],false,2025-10-01 18:40:58.066917+00,2025-10-01 18:40:58.066917+00,
2c86c618-ecaa-4395-87fd-bf0cc53d3e17,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,52,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:39:02.182889+00,2025-10-02 16:39:02.182889+00,
2ccfcd02-2d7c-435d-a1e3-ce1b45b2151c,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,36,sheet_name,EnIarged RefIective CeiIing PIan - Ground FI0r - West Side,EnIarged RefIective CeiIing PIan - Ground FI0r - West Side,85.00,[],false,2025-10-03 12:40:09.881805+00,2025-10-03 12:40:09.881805+00,
2ce2b263-bc24-4391-acc1-6f0907ce6a00,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,61,sheet_number,Ag.Z3,Ag.Z3,85.00,[],false,2025-10-01 18:35:11.110665+00,2025-10-01 18:35:11.110665+00,
